-2.642208E+1	-2.500000E-6	-1.230000E-4	3.082155E+0
-2.642908E+1	7.850000E-5	-1.305000E-4	3.128855E+0
-2.643608E+1	-3.000000E-6	5.900000E-5	3.175554E+0
-2.644308E+1	7.200000E-5	-6.550000E-5	3.222253E+0
-2.645008E+1	-6.700000E-5	7.500000E-5	3.268953E+0
-2.645708E+1	-5.400000E-5	7.700000E-5	3.315652E+0
-2.646408E+1	9.250000E-5	-1.075000E-4	3.362351E+0
-2.647108E+1	1.325000E-4	-1.850000E-5	3.409051E+0
-2.647808E+1	4.850000E-5	-8.300000E-5	3.455750E+0
-2.648508E+1	4.600000E-5	-6.000000E-6	3.502449E+0
-2.649208E+1	5.100000E-5	-1.620000E-4	3.549149E+0
-2.649908E+1	-8.700000E-5	2.900000E-5	3.595848E+0
-2.650608E+1	2.150000E-5	-1.100000E-4	3.642547E+0
-2.651308E+1	-6.550000E-5	-1.450000E-5	3.689247E+0
-2.652008E+1	-4.300000E-5	4.700000E-5	3.735946E+0
-2.652708E+1	-1.325000E-4	2.050000E-5	3.782645E+0
-2.653408E+1	-1.785000E-4	-3.400000E-5	3.829345E+0
-2.654108E+1	-2.350000E-4	1.315000E-4	3.876044E+0
-2.654808E+1	-3.395000E-4	1.295000E-4	3.922743E+0
-2.655508E+1	-6.075000E-4	1.545000E-4	3.969443E+0
-2.656208E+1	-7.915000E-4	2.010000E-4	4.016142E+0
-2.656908E+1	-1.128000E-3	4.975000E-4	4.062841E+0
-2.657608E+1	-1.432000E-3	4.485000E-4	4.109540E+0
-2.658308E+1	-1.854500E-3	6.185000E-4	4.156240E+0
-2.659008E+1	-2.326000E-3	6.990000E-4	4.202939E+0
-2.659708E+1	-2.873500E-3	6.200000E-4	4.249639E+0
-2.660408E+1	-3.394500E-3	7.420000E-4	4.296338E+0
-2.661108E+1	-4.043500E-3	9.055000E-4	4.343037E+0
-2.661808E+1	-4.579500E-3	9.980000E-4	4.389737E+0
-2.662508E+1	-5.077500E-3	9.985000E-4	4.436436E+0
-2.663208E+1	-5.124500E-3	6.600000E-4	4.483135E+0
-2.663908E+1	-5.051500E-3	4.720000E-4	4.529835E+0
-2.664608E+1	-4.745500E-3	1.460000E-4	4.576534E+0
-2.665308E+1	-4.112500E-3	-1.725000E-4	4.623233E+0
-2.666008E+1	-3.091000E-3	-8.205000E-4	4.669932E+0
-2.666708E+1	-1.768500E-3	-1.153000E-3	4.716632E+0
-2.667408E+1	-3.350000E-5	-1.590500E-3	4.763331E+0
-2.668108E+1	1.542500E-3	-1.893500E-3	4.810030E+0
-2.668808E+1	3.079000E-3	-2.029500E-3	4.856730E+0
-2.669508E+1	4.692500E-3	-2.041000E-3	4.903429E+0
-2.670208E+1	6.033000E-3	-2.042500E-3	4.950129E+0
-2.670908E+1	7.076500E-3	-1.723500E-3	4.996828E+0
-2.671608E+1	7.761500E-3	-1.523500E-3	5.043527E+0
-2.672308E+1	8.188500E-3	-1.109000E-3	5.090227E+0
-2.673008E+1	8.231000E-3	-8.660000E-4	5.136926E+0
-2.673708E+1	7.963500E-3	-5.800000E-4	5.183625E+0
-2.674408E+1	7.323000E-3	-2.380000E-4	5.230324E+0
-2.675108E+1	6.484500E-3	2.005000E-4	5.277024E+0
-2.675808E+1	5.561000E-3	5.795000E-4	5.323723E+0
-2.676508E+1	4.540000E-3	4.650000E-4	5.370422E+0
-2.677208E+1	3.332000E-3	8.445000E-4	5.417122E+0
-2.677908E+1	2.259000E-3	8.055000E-4	5.463821E+0
-2.678608E+1	1.359500E-3	9.860001E-4	5.510520E+0
-2.679308E+1	5.240000E-4	9.020000E-4	5.557220E+0
-2.680008E+1	-2.420000E-4	8.805000E-4	5.603919E+0
-2.680708E+1	-9.025000E-4	9.290000E-4	5.650619E+0
-2.681408E+1	-1.322500E-3	6.895000E-4	5.697318E+0
-2.682108E+1	-1.739000E-3	7.400000E-4	5.744017E+0
-2.682808E+1	-2.132000E-3	7.445000E-4	5.790716E+0
-2.683508E+1	-2.253500E-3	5.490000E-4	5.837416E+0
-2.684208E+1	-2.209000E-3	4.610000E-4	5.884115E+0
-2.684908E+1	-2.313000E-3	3.150000E-4	5.930814E+0
-2.685608E+1	-2.101500E-3	2.115000E-4	5.977514E+0
-2.686308E+1	-2.103500E-3	2.910000E-4	6.024213E+0
-2.687008E+1	-1.900500E-3	1.105000E-4	6.070912E+0
-2.687708E+1	-1.650500E-3	-2.005000E-4	6.117611E+0
-2.688408E+1	-1.557000E-3	4.300000E-5	6.164311E+0
-2.689108E+1	-1.324000E-3	-7.750000E-5	6.211010E+0
-2.689808E+1	-1.033500E-3	-7.750000E-5	6.257710E+0
-2.690508E+1	-8.900000E-4	-1.025000E-4	6.304409E+0
-2.691208E+1	-7.700000E-4	-2.000000E-6	6.351108E+0
-2.691908E+1	-6.115000E-4	-6.600000E-5	6.397808E+0
-2.692608E+1	-5.800000E-4	-1.300000E-4	6.444507E+0
-2.693308E+1	-5.040000E-4	-1.150000E-5	6.491206E+0
-2.694008E+1	-6.440000E-4	6.650000E-5	6.537906E+0
-2.694708E+1	-7.610000E-4	1.565000E-4	6.584605E+0
-2.695408E+1	-7.380000E-4	-5.450000E-5	6.631304E+0
-2.696108E+1	-9.205000E-4	2.200000E-5	6.678003E+0
-2.696808E+1	-9.790000E-4	1.070000E-4	6.724703E+0
-2.697508E+1	-9.755000E-4	1.190000E-4	6.771402E+0
-2.698208E+1	-8.765000E-4	-5.450000E-5	6.818101E+0
-2.698908E+1	-8.535000E-4	-1.380000E-4	6.864801E+0
-2.699608E+1	-7.640000E-4	3.100000E-5	6.911500E+0
-2.700308E+1	-6.845000E-4	2.300000E-5	6.958200E+0
-2.701008E+1	-3.670000E-4	-2.265000E-4	7.004899E+0
-2.701708E+1	-2.960000E-4	-1.535000E-4	7.051598E+0
-2.702408E+1	-1.775000E-4	-2.365000E-4	7.098298E+0
-2.703108E+1	-4.850000E-5	-1.665000E-4	7.144997E+0
-2.703808E+1	-1.300000E-5	-1.485000E-4	7.191696E+0
-2.704508E+1	2.000000E-6	-9.450000E-5	7.238395E+0
-2.705208E+1	-3.250000E-5	2.950000E-5	7.285095E+0
-2.705908E+1	2.950000E-5	-8.350000E-5	7.331794E+0
-2.706608E+1	-7.100000E-5	-2.950000E-5	7.378493E+0
-2.707308E+1	-8.850000E-5	6.500000E-5	7.425193E+0
-2.708008E+1	-3.750000E-5	-1.140000E-4	7.471892E+0
-2.708708E+1	-1.710000E-4	2.600000E-5	7.518591E+0
-2.709408E+1	-1.970000E-4	1.400000E-4	7.565290E+0
-2.710108E+1	-2.265000E-4	7.150000E-5	7.611990E+0
-2.710808E+1	-3.885000E-4	1.600000E-4	7.658689E+0
-2.711508E+1	-3.020000E-4	5.800000E-5	7.705389E+0
-2.712208E+1	-3.385000E-4	-1.050000E-5	7.752088E+0
-2.712908E+1	-3.540000E-4	-3.150000E-5	7.798787E+0
-2.713608E+1	-1.905000E-4	-1.195000E-4	7.845487E+0
-2.714308E+1	-1.290000E-4	-1.890000E-4	7.892186E+0
-2.715008E+1	2.600000E-5	-2.250000E-4	7.938885E+0
-2.715708E+1	3.850000E-5	-9.700000E-5	7.985585E+0
-2.716408E+1	1.470000E-4	-6.000000E-6	8.032284E+0
-2.717108E+1	1.630000E-4	-1.945000E-4	8.078983E+0
-2.717808E+1	2.315000E-4	-1.835000E-4	8.125683E+0
-2.718508E+1	2.400000E-4	-1.635000E-4	8.172382E+0
-2.719208E+1	2.615000E-4	3.950000E-5	8.219081E+0
-2.719908E+1	2.890000E-4	-8.500000E-6	8.265780E+0
-2.720608E+1	1.650000E-4	-6.150000E-5	8.312480E+0
-2.721308E+1	2.900000E-5	1.040000E-4	8.359179E+0
-2.722008E+1	-1.500000E-5	-1.050000E-5	8.405878E+0
-2.722708E+1	-1.735000E-4	9.350000E-5	8.452578E+0
-2.723408E+1	-2.575000E-4	5.500000E-5	8.499277E+0
-2.724108E+1	-2.980000E-4	4.250000E-5	8.545977E+0
-2.724808E+1	-4.350000E-4	1.215000E-4	8.592676E+0
-2.725508E+1	-3.470000E-4	3.400000E-5	8.639375E+0
-2.726208E+1	-3.110000E-4	1.150000E-5	8.686074E+0
-2.726908E+1	-2.195000E-4	-6.550000E-5	8.732774E+0
-2.727608E+1	-1.335000E-4	-7.250000E-5	8.779473E+0
-2.728308E+1	-1.835000E-4	2.850000E-5	8.826173E+0
-2.729008E+1	-1.050000E-4	-1.070000E-4	8.872871E+0
-2.729708E+1	-7.750000E-5	-9.050000E-5	8.919571E+0
-2.730408E+1	-8.900000E-5	-6.050000E-5	8.966270E+0
-2.731108E+1	-7.200000E-5	3.750000E-5	9.012970E+0
-2.731808E+1	-1.945000E-4	1.610000E-4	9.059669E+0
-2.732508E+1	-7.700000E-5	-9.250000E-5	9.106368E+0
-2.733208E+1	-1.485000E-4	1.305000E-4	9.153068E+0
-2.733908E+1	-2.055000E-4	1.445000E-4	9.199767E+0
-2.734608E+1	-2.360000E-4	1.395000E-4	9.246467E+0
-2.735308E+1	-1.650000E-4	-3.850000E-5	9.293166E+0
-2.736008E+1	-7.750000E-5	-5.550000E-5	9.339865E+0
-2.736708E+1	-1.000000E-6	-1.875000E-4	9.386564E+0
-2.737408E+1	-1.150000E-5	5.050000E-5	9.433264E+0
-2.738108E+1	2.950000E-5	-1.170000E-4	9.479963E+0
-2.738808E+1	1.070000E-4	-9.850000E-5	9.526662E+0
-2.739508E+1	2.225000E-4	-8.950000E-5	9.573361E+0
-2.740208E+1	3.660000E-4	-2.000000E-4	9.620061E+0
-2.740908E+1	4.005000E-4	-1.485000E-4	9.666760E+0
-2.741608E+1	4.830000E-4	-1.455000E-4	9.713460E+0
-2.742308E+1	5.225000E-4	-1.270000E-4	9.760159E+0
-2.743008E+1	5.050000E-4	-3.350000E-5	9.806858E+0
-2.743708E+1	5.365000E-4	-1.090000E-4	9.853558E+0
-2.744408E+1	5.620000E-4	-1.595000E-4	9.900257E+0
-2.745108E+1	3.900000E-4	1.415000E-4	9.946957E+0
-2.745808E+1	4.695000E-4	-1.335000E-4	9.993655E+0
-2.746508E+1	4.640000E-4	-7.300000E-5	1.004035E+1
-2.747208E+1	2.315000E-4	9.300000E-5	1.008705E+1
-2.747908E+1	2.035000E-4	1.900000E-5	1.013375E+1
-2.748608E+1	1.060000E-4	1.005000E-4	1.018045E+1
-2.749308E+1	2.800000E-5	1.380000E-4	1.022715E+1
-2.750008E+1	-1.345000E-4	1.580000E-4	1.027385E+1
-2.750708E+1	-1.880000E-4	5.500000E-5	1.032055E+1
-2.751408E+1	-2.470000E-4	2.050000E-5	1.036725E+1
-2.752108E+1	-3.950000E-4	1.905000E-4	1.041395E+1
-2.752808E+1	-3.640000E-4	6.650000E-5	1.046065E+1
-2.753508E+1	-4.520000E-4	4.600000E-5	1.050735E+1
-2.754208E+1	-5.125000E-4	4.550000E-5	1.055405E+1
-2.754908E+1	-4.510000E-4	-8.200000E-5	1.060075E+1
-2.755608E+1	-4.700000E-4	4.200000E-5	1.064745E+1
-2.756308E+1	-5.055000E-4	4.750000E-5	1.069415E+1
-2.757008E+1	-4.030000E-4	1.690000E-4	1.074084E+1
-2.757708E+1	-4.060000E-4	-3.750000E-5	1.078754E+1
-2.758408E+1	-3.505000E-4	7.300000E-5	1.083424E+1
-2.759108E+1	-3.080000E-4	1.010000E-4	1.088094E+1
-2.759808E+1	-1.615000E-4	-1.165000E-4	1.092764E+1
-2.760508E+1	-4.100000E-5	-6.900000E-5	1.097434E+1
-2.761208E+1	-6.050000E-5	-1.030000E-4	1.102104E+1
-2.761908E+1	-3.550000E-5	4.800000E-5	1.106774E+1
-2.762608E+1	-4.450000E-5	-2.050000E-5	1.111444E+1
-2.763308E+1	-1.750000E-5	4.500000E-5	1.116114E+1
-2.764008E+1	-8.450000E-5	-6.000000E-6	1.120784E+1
-2.764708E+1	1.050000E-5	6.950000E-5	1.125454E+1
-2.765408E+1	1.694066E-22	-5.750000E-5	1.130124E+1
-2.766108E+1	-7.500000E-5	6.000000E-5	1.134794E+1
-2.766808E+1	-3.700000E-5	-6.850000E-5	1.139464E+1
-2.767508E+1	-4.000000E-5	-5.850000E-5	1.144133E+1
-2.768208E+1	5.550000E-5	-1.365000E-4	1.148803E+1
-2.768908E+1	-1.200000E-5	-2.950000E-5	1.153473E+1
-2.769608E+1	2.300000E-5	-1.595000E-4	1.158143E+1
-2.770308E+1	5.650000E-5	-4.000000E-5	1.162813E+1
-2.771008E+1	3.100000E-5	-2.500000E-6	1.167483E+1
-2.771708E+1	1.020000E-4	-2.025000E-4	1.172153E+1
-2.772408E+1	3.000000E-5	-6.350000E-5	1.176823E+1
-2.773108E+1	-2.100000E-5	2.500000E-6	1.181493E+1
-2.773808E+1	8.150000E-5	-3.350000E-5	1.186163E+1
-2.774508E+1	9.550000E-5	-1.580000E-4	1.190833E+1
