-7.550000E+1	-8.275000E-3	2.162780E-2	5.035000E-5	2.550000E-6	0.000000E+0
-7.549500E+1	-8.274350E-3	2.162635E-2	5.900000E-5	4.000000E-7	3.335666E-2
-7.549000E+1	-8.275000E-3	2.162845E-2	6.520000E-5	1.850000E-6	6.671332E-2
-7.548500E+1	-8.273600E-3	2.162415E-2	7.745000E-5	1.100000E-6	1.000700E-1
-7.548000E+1	-8.272000E-3	2.161925E-2	8.705000E-5	-6.000000E-7	1.334266E-1
-7.547500E+1	-8.272550E-3	2.162140E-2	1.091000E-4	-8.000000E-7	1.667833E-1
-7.547000E+1	-8.273000E-3	2.162345E-2	1.324000E-4	-5.500000E-7	2.001400E-1
-7.546500E+1	-8.273000E-3	2.162295E-2	1.449000E-4	-1.000000E-7	2.334966E-1
-7.546000E+1	-8.274000E-3	2.162475E-2	1.534500E-4	-1.350000E-6	2.668533E-1
-7.545500E+1	-8.274000E-3	2.162470E-2	1.584000E-4	2.300000E-6	3.002099E-1
-7.545000E+1	-8.274050E-3	2.162545E-2	1.549000E-4	6.500000E-7	3.335666E-1
-7.544500E+1	-8.274250E-3	2.162565E-2	1.524500E-4	3.700000E-6	3.669233E-1
-7.544000E+1	-8.273600E-3	2.162410E-2	1.388500E-4	4.200000E-6	4.002799E-1
-7.543500E+1	-8.273550E-3	2.162415E-2	1.334500E-4	3.850000E-6	4.336366E-1
-7.543000E+1	-8.272700E-3	2.162140E-2	1.331500E-4	4.000000E-6	4.669932E-1
-7.542500E+1	-8.271500E-3	2.161875E-2	1.290000E-4	-2.000000E-6	5.003499E-1
-7.542000E+1	-8.270000E-3	2.161480E-2	1.290500E-4	8.500000E-7	5.337065E-1
-7.541500E+1	-8.270400E-3	2.161560E-2	1.244000E-4	3.100000E-6	5.670632E-1
-7.541000E+1	-8.272000E-3	2.161930E-2	1.224000E-4	-4.000000E-7	6.004199E-1
-7.540500E+1	-8.272000E-3	2.161965E-2	1.139000E-4	3.000000E-7	6.337765E-1
-7.540000E+1	-8.271000E-3	2.161680E-2	1.033000E-4	2.750000E-6	6.671332E-1
-7.539500E+1	-8.271350E-3	2.161790E-2	8.470000E-5	4.500000E-6	7.004899E-1
-7.539000E+1	-8.270900E-3	2.161715E-2	6.975000E-5	8.500000E-7	7.338465E-1
-7.538500E+1	-8.270000E-3	2.161475E-2	4.850000E-5	1.600000E-6	7.672032E-1
-7.538000E+1	-8.270250E-3	2.161580E-2	3.735000E-5	3.900000E-6	8.005599E-1
-7.537500E+1	-8.269750E-3	2.161420E-2	2.785000E-5	5.500000E-7	8.339165E-1
-7.537000E+1	-8.268150E-3	2.161035E-2	2.355000E-5	-3.000000E-7	8.672732E-1
-7.536500E+1	-8.269450E-3	2.161350E-2	2.765000E-5	4.650000E-6	9.006298E-1
-7.536000E+1	-8.270400E-3	2.161600E-2	2.310000E-5	1.650000E-6	9.339865E-1
-7.535500E+1	-8.270750E-3	2.161680E-2	1.810000E-5	2.750000E-6	9.673432E-1
-7.535000E+1	-8.272000E-3	2.161975E-2	1.385000E-5	9.000000E-7	1.000700E+0
