-7.550000E+1	-8.270700E-3	2.161645E-2	4.790000E-5	6.400000E-6	0.000000E+0
-7.549500E+1	-8.270100E-3	2.161475E-2	4.570000E-5	1.550000E-6	3.335666E-2
-7.549000E+1	-8.270000E-3	2.161505E-2	5.405000E-5	1.000000E-6	6.671332E-2
-7.548500E+1	-8.270000E-3	2.161515E-2	5.680000E-5	-3.150000E-6	1.000700E-1
-7.548000E+1	-8.270000E-3	2.161580E-2	7.160000E-5	-7.650000E-6	1.334266E-1
-7.547500E+1	-8.270700E-3	2.161675E-2	7.900000E-5	-5.350000E-6	1.667833E-1
-7.547000E+1	-8.271300E-3	2.161845E-2	9.370000E-5	6.500000E-7	2.001400E-1
-7.546500E+1	-8.270850E-3	2.161695E-2	1.043500E-4	3.850000E-6	2.334966E-1
-7.546000E+1	-8.271500E-3	2.161860E-2	1.130000E-4	-5.000000E-6	2.668533E-1
-7.545500E+1	-8.273350E-3	2.162325E-2	1.189500E-4	5.000000E-7	3.002099E-1
-7.545000E+1	-8.273250E-3	2.162360E-2	1.170000E-4	1.250000E-6	3.335666E-1
-7.544500E+1	-8.271700E-3	2.161875E-2	1.153500E-4	3.000000E-6	3.669233E-1
-7.544000E+1	-8.269650E-3	2.161410E-2	1.117000E-4	-2.600000E-6	4.002799E-1
-7.543500E+1	-8.270000E-3	2.161435E-2	1.024500E-4	-2.000000E-7	4.336366E-1
-7.543000E+1	-8.269050E-3	2.161230E-2	9.350000E-5	-2.500000E-6	4.669932E-1
-7.542500E+1	-8.267150E-3	2.160745E-2	8.920000E-5	-7.100000E-6	5.003499E-1
-7.542000E+1	-8.268550E-3	2.161080E-2	8.700000E-5	4.500000E-7	5.337065E-1
-7.541500E+1	-8.270050E-3	2.161525E-2	8.620000E-5	1.750000E-6	5.670632E-1
-7.541000E+1	-8.271450E-3	2.161820E-2	8.185000E-5	9.500000E-7	6.004199E-1
-7.540500E+1	-8.272100E-3	2.162010E-2	7.355000E-5	2.350000E-6	6.337765E-1
-7.540000E+1	-8.273550E-3	2.162395E-2	7.225000E-5	1.600000E-6	6.671332E-1
-7.539500E+1	-8.273500E-3	2.162385E-2	6.390000E-5	-6.500000E-7	7.004899E-1
-7.539000E+1	-8.273750E-3	2.162400E-2	5.235000E-5	-3.200000E-6	7.338465E-1
-7.538500E+1	-8.272850E-3	2.162250E-2	3.980000E-5	1.100000E-6	7.672032E-1
-7.538000E+1	-8.272850E-3	2.162235E-2	2.960000E-5	7.450000E-6	8.005599E-1
-7.537500E+1	-8.273900E-3	2.162510E-2	2.985000E-5	3.250000E-6	8.339165E-1
-7.537000E+1	-8.271650E-3	2.161930E-2	2.785000E-5	4.850000E-6	8.672732E-1
-7.536500E+1	-8.272000E-3	2.161975E-2	2.320000E-5	3.300000E-6	9.006298E-1
