-7.550000E+1	-8.331500E-3	2.177560E-2	9.300000E-6	-2.900000E-6	0.000000E+0
-7.549500E+1	-8.332950E-3	2.177870E-2	-1.360000E-5	-2.100000E-6	3.335666E-2
-7.549000E+1	-8.331550E-3	2.177605E-2	-2.190000E-5	-1.150000E-6	6.671332E-2
-7.548500E+1	-8.331000E-3	2.177360E-2	-3.305000E-5	-2.600000E-6	1.000700E-1
-7.548000E+1	-8.331000E-3	2.177400E-2	-2.705000E-5	-2.000000E-6	1.334266E-1
-7.547500E+1	-8.330200E-3	2.177250E-2	-1.300000E-5	-3.500000E-6	1.667833E-1
-7.547000E+1	-8.330000E-3	2.177210E-2	1.365000E-5	-1.700000E-6	2.001400E-1
-7.546500E+1	-8.330000E-3	2.177235E-2	5.315000E-5	1.600000E-6	2.334966E-1
-7.546000E+1	-8.329850E-3	2.177040E-2	1.011000E-4	2.300000E-6	2.668533E-1
-7.545500E+1	-8.331050E-3	2.177435E-2	1.475000E-4	7.050000E-6	3.002099E-1
-7.545000E+1	-8.332250E-3	2.177765E-2	1.900000E-4	8.700000E-6	3.335666E-1
-7.544500E+1	-8.332500E-3	2.177800E-2	2.228500E-4	9.200000E-6	3.669233E-1
-7.544000E+1	-8.331000E-3	2.177405E-2	2.503000E-4	1.025000E-5	4.002799E-1
-7.543500E+1	-8.331000E-3	2.177340E-2	2.599000E-4	9.950000E-6	4.336366E-1
-7.543000E+1	-8.330650E-3	2.177275E-2	2.632000E-4	1.465000E-5	4.669932E-1
-7.542500E+1	-8.329100E-3	2.176955E-2	2.578000E-4	1.315000E-5	5.003499E-1
-7.542000E+1	-8.329000E-3	2.176920E-2	2.501500E-4	1.485000E-5	5.337065E-1
-7.541500E+1	-8.329000E-3	2.176800E-2	2.402000E-4	1.470000E-5	5.670632E-1
-7.541000E+1	-8.329000E-3	2.176940E-2	2.422000E-4	1.340000E-5	6.004199E-1
-7.540500E+1	-8.329000E-3	2.176920E-2	2.425000E-4	1.145000E-5	6.337765E-1
-7.540000E+1	-8.329000E-3	2.176900E-2	2.482000E-4	9.800000E-6	6.671332E-1
-7.539500E+1	-8.329000E-3	2.176900E-2	2.587000E-4	1.095000E-5	7.004899E-1
-7.539000E+1	-8.329550E-3	2.177015E-2	2.613000E-4	1.420000E-5	7.338465E-1
-7.538500E+1	-8.329000E-3	2.176865E-2	2.652500E-4	1.280000E-5	7.672032E-1
-7.538000E+1	-8.330000E-3	2.177085E-2	2.579500E-4	1.225000E-5	8.005599E-1
-7.537500E+1	-8.330450E-3	2.177265E-2	2.396500E-4	1.200000E-5	8.339165E-1
-7.537000E+1	-8.331150E-3	2.177455E-2	2.084500E-4	1.250000E-5	8.672732E-1
-7.536500E+1	-8.332850E-3	2.177930E-2	1.660500E-4	7.650000E-6	9.006298E-1
-7.536000E+1	-8.333350E-3	2.178050E-2	1.161000E-4	7.950000E-6	9.339865E-1
-7.535500E+1	-8.333350E-3	2.177995E-2	6.360000E-5	5.350000E-6	9.673432E-1
-7.535000E+1	-8.332000E-3	2.177795E-2	6.800000E-6	2.550000E-6	1.000700E+0
-7.534500E+1	-8.331150E-3	2.177420E-2	-4.700000E-5	-1.400000E-6	1.034056E+0
-7.534000E+1	-8.331000E-3	2.177410E-2	-8.655000E-5	-1.600000E-6	1.067413E+0
-7.533500E+1	-8.331100E-3	2.177515E-2	-1.147500E-4	-5.000000E-6	1.100770E+0
-7.533000E+1	-8.332000E-3	2.177600E-2	-1.240000E-4	-7.200000E-6	1.134126E+0
-7.532500E+1	-8.331400E-3	2.177505E-2	-1.181000E-4	-7.000000E-6	1.167483E+0
-7.532000E+1	-8.330000E-3	2.177210E-2	-9.455000E-5	-7.050000E-6	1.200840E+0
-7.531500E+1	-8.330000E-3	2.177100E-2	-5.975000E-5	-7.400000E-6	1.234196E+0
-7.531000E+1	-8.330000E-3	2.177160E-2	-1.705000E-5	-5.200000E-6	1.267553E+0
-7.530500E+1	-8.330000E-3	2.177160E-2	2.870000E-5	-3.100000E-6	1.300910E+0
-7.530000E+1	-8.330000E-3	2.177150E-2	7.705000E-5	-2.750000E-6	1.334266E+0
-7.529500E+1	-8.330000E-3	2.177065E-2	1.188500E-4	-1.500000E-6	1.367623E+0
-7.529000E+1	-8.330650E-3	2.177335E-2	1.441000E-4	2.400000E-6	1.400980E+0
-7.528500E+1	-8.331000E-3	2.177425E-2	1.508000E-4	6.500000E-7	1.434336E+0
-7.528000E+1	-8.330550E-3	2.177335E-2	1.436500E-4	3.700000E-6	1.467693E+0
-7.527500E+1	-8.331800E-3	2.177585E-2	1.223000E-4	5.000000E-6	1.501050E+0
-7.527000E+1	-8.330950E-3	2.177400E-2	9.375000E-5	3.450000E-6	1.534406E+0
-7.526500E+1	-8.330400E-3	2.177285E-2	5.435000E-5	-5.000000E-8	1.567763E+0
-7.526000E+1	-8.332200E-3	2.177730E-2	1.425000E-5	-5.000000E-8	1.601120E+0
-7.525500E+1	-8.334350E-3	2.178255E-2	-2.510000E-5	-2.400000E-6	1.634476E+0
-7.525000E+1	-8.334350E-3	2.178305E-2	-5.680000E-5	-5.600000E-6	1.667833E+0
-7.524500E+1	-8.334800E-3	2.178370E-2	-8.130000E-5	-6.100000E-6	1.701190E+0
-7.524000E+1	-8.335000E-3	2.178430E-2	-1.009000E-4	-5.750000E-6	1.734546E+0
-7.523500E+1	-8.334000E-3	2.178210E-2	-1.125500E-4	-3.900000E-6	1.767903E+0
-7.523000E+1	-8.334000E-3	2.178250E-2	-1.255000E-4	-8.650000E-6	1.801260E+0
-7.522500E+1	-8.333750E-3	2.178140E-2	-1.309000E-4	-9.850000E-6	1.834616E+0
-7.522000E+1	-8.334400E-3	2.178285E-2	-1.400000E-4	-1.065000E-5	1.867973E+0
-7.521500E+1	-8.333000E-3	2.177980E-2	-1.486000E-4	-7.650000E-6	1.901330E+0
-7.521000E+1	-8.333450E-3	2.178080E-2	-1.563000E-4	-8.300000E-6	1.934686E+0
-7.520500E+1	-8.333650E-3	2.178080E-2	-1.603500E-4	-8.950000E-6	1.968043E+0
-7.520000E+1	-8.334000E-3	2.178160E-2	-1.624500E-4	-1.225000E-5	2.001400E+0
-7.519500E+1	-8.335000E-3	2.178455E-2	-1.575000E-4	-9.100000E-6	2.034756E+0
-7.519000E+1	-8.333750E-3	2.178150E-2	-1.445500E-4	-6.800000E-6	2.068113E+0
-7.518500E+1	-8.333000E-3	2.177945E-2	-1.283500E-4	-6.800000E-6	2.101470E+0
-7.518000E+1	-8.331450E-3	2.177575E-2	-1.071000E-4	-6.950000E-6	2.134826E+0
-7.517500E+1	-8.331000E-3	2.177500E-2	-8.720000E-5	-6.650000E-6	2.168183E+0
-7.517000E+1	-8.331000E-3	2.177500E-2	-6.955000E-5	-7.900000E-6	2.201540E+0
