-7.550000E+1	-8.334300E-3	2.178275E-2	5.950000E-6	-4.500000E-7	0.000000E+0
-7.549500E+1	-8.334550E-3	2.178320E-2	6.900000E-6	3.000000E-7	3.335666E-2
-7.549000E+1	-8.333450E-3	2.178070E-2	1.475000E-5	9.000000E-7	6.671332E-2
-7.548500E+1	-8.334200E-3	2.178280E-2	2.395000E-5	5.000000E-8	1.000700E-1
-7.548000E+1	-8.334000E-3	2.178275E-2	3.705000E-5	3.700000E-6	1.334266E-1
-7.547500E+1	-8.333350E-3	2.178055E-2	5.275000E-5	1.000000E-7	1.667833E-1
-7.547000E+1	-8.334550E-3	2.178330E-2	7.100000E-5	2.850000E-6	2.001400E-1
-7.546500E+1	-8.336000E-3	2.178770E-2	9.120000E-5	5.600000E-6	2.334966E-1
-7.546000E+1	-8.335350E-3	2.178610E-2	1.071000E-4	4.000000E-6	2.668533E-1
-7.545500E+1	-8.335350E-3	2.178610E-2	1.218000E-4	3.350000E-6	3.002099E-1
-7.545000E+1	-8.336950E-3	2.178970E-2	1.383500E-4	4.800000E-6	3.335666E-1
-7.544500E+1	-8.335800E-3	2.178700E-2	1.529000E-4	5.050000E-6	3.669233E-1
-7.544000E+1	-8.335000E-3	2.178500E-2	1.582500E-4	5.850000E-6	4.002799E-1
-7.543500E+1	-8.335500E-3	2.178610E-2	1.660500E-4	1.025000E-5	4.336366E-1
-7.543000E+1	-8.336350E-3	2.178840E-2	1.728500E-4	7.600000E-6	4.669932E-1
-7.542500E+1	-8.335150E-3	2.178505E-2	1.753500E-4	8.800000E-6	5.003499E-1
-7.542000E+1	-8.335000E-3	2.178400E-2	1.749000E-4	1.005000E-5	5.337065E-1
-7.541500E+1	-8.334450E-3	2.178330E-2	1.753500E-4	9.800000E-6	5.670632E-1
-7.541000E+1	-8.336600E-3	2.178900E-2	1.713500E-4	5.950000E-6	6.004199E-1
-7.540500E+1	-8.338000E-3	2.179270E-2	1.682000E-4	8.200000E-6	6.337765E-1
-7.540000E+1	-8.338000E-3	2.179200E-2	1.619500E-4	5.350000E-6	6.671332E-1
-7.539500E+1	-8.337400E-3	2.179065E-2	1.520000E-4	7.450000E-6	7.004899E-1
-7.539000E+1	-8.336050E-3	2.178745E-2	1.413000E-4	7.200000E-6	7.338465E-1
-7.538500E+1	-8.337650E-3	2.179085E-2	1.304500E-4	8.550000E-6	7.672032E-1
-7.538000E+1	-8.336500E-3	2.178850E-2	1.091500E-4	5.850000E-6	8.005599E-1
-7.537500E+1	-8.336000E-3	2.178745E-2	8.885000E-5	3.000000E-6	8.339165E-1
-7.537000E+1	-8.336000E-3	2.178740E-2	6.250000E-5	4.700000E-6	8.672732E-1
-7.536500E+1	-8.337000E-3	2.178900E-2	4.250000E-5	3.200000E-6	9.006298E-1
-7.536000E+1	-8.337450E-3	2.179070E-2	2.180000E-5	2.900000E-6	9.339865E-1
-7.535500E+1	-8.336100E-3	2.178740E-2	1.450000E-6	2.050000E-6	9.673432E-1
-7.535000E+1	-8.336000E-3	2.178745E-2	-1.900000E-5	-4.950000E-6	1.000700E+0
-7.534500E+1	-8.335250E-3	2.178500E-2	-2.890000E-5	1.500000E-6	1.034056E+0
