7.099995E+1	-9.540000E-5	6.100000E-5	0.000000E+0	-7.099995E+1
7.099295E+1	-1.240000E-5	-1.180000E-5	4.669933E-2	-7.099295E+1
7.098595E+1	1.600000E-5	-1.780000E-5	9.339865E-2	-7.098595E+1
7.097895E+1	3.220000E-5	-4.320000E-5	1.400980E-1	-7.097895E+1
7.097195E+1	-1.000000E-5	4.080000E-5	1.867973E-1	-7.097195E+1
7.096495E+1	-7.460000E-5	-1.160000E-5	2.334966E-1	-7.096495E+1
7.095795E+1	-1.400000E-6	-2.800000E-5	2.801960E-1	-7.095795E+1
7.095095E+1	2.400000E-5	-5.260000E-5	3.268953E-1	-7.095095E+1
7.094395E+1	5.300000E-5	-5.200000E-6	3.735946E-1	-7.094395E+1
7.093695E+1	-3.200000E-6	-2.400000E-5	4.202939E-1	-7.093695E+1
7.092995E+1	-3.980000E-5	-3.160000E-5	4.669932E-1	-7.092995E+1
7.092295E+1	-8.180000E-5	9.200000E-6	5.136926E-1	-7.092295E+1
7.091595E+1	-9.000000E-6	-2.000000E-5	5.603919E-1	-7.091595E+1
7.090895E+1	-3.640000E-5	-2.940000E-5	6.070912E-1	-7.090895E+1
7.090195E+1	-5.100000E-5	-6.200000E-5	6.537905E-1	-7.090195E+1
7.089495E+1	3.220000E-5	-5.460000E-5	7.004899E-1	-7.089495E+1
7.088795E+1	-2.460000E-5	-2.120000E-5	7.471892E-1	-7.088795E+1
7.088095E+1	4.520000E-5	9.800000E-6	7.938885E-1	-7.088095E+1
7.087395E+1	1.700000E-5	2.400000E-5	8.405879E-1	-7.087395E+1
7.086695E+1	3.500000E-5	-6.600000E-6	8.872872E-1	-7.086695E+1
7.085995E+1	1.580000E-5	-7.300000E-5	9.339865E-1	-7.085995E+1
7.085295E+1	1.180000E-5	-4.780000E-5	9.806858E-1	-7.085295E+1
7.084595E+1	1.260000E-5	-2.340000E-5	1.027385E+0	-7.084595E+1
7.083895E+1	5.880000E-5	8.600000E-6	1.074085E+0	-7.083895E+1
7.083195E+1	-5.060000E-5	2.860000E-5	1.120784E+0	-7.083195E+1
7.082495E+1	-8.160000E-5	1.600000E-5	1.167483E+0	-7.082495E+1
7.081795E+1	-1.900000E-5	-6.080000E-5	1.214182E+0	-7.081795E+1
7.081095E+1	-1.680000E-5	-5.060000E-5	1.260882E+0	-7.081095E+1
7.080395E+1	-4.000000E-6	1.280000E-5	1.307581E+0	-7.080395E+1
7.079695E+1	-3.260000E-5	3.240000E-5	1.354280E+0	-7.079695E+1
7.078995E+1	-2.440000E-5	-4.440000E-5	1.400980E+0	-7.078995E+1
7.078295E+1	2.260000E-5	8.400000E-6	1.447679E+0	-7.078295E+1
7.077595E+1	2.100000E-5	-3.880000E-5	1.494378E+0	-7.077595E+1
7.076895E+1	-1.300000E-5	6.940000E-5	1.541078E+0	-7.076895E+1
7.076195E+1	4.180000E-5	7.200000E-6	1.587777E+0	-7.076195E+1
7.075495E+1	-4.560000E-5	-2.540000E-5	1.634476E+0	-7.075495E+1
7.074795E+1	4.000000E-7	-9.000000E-6	1.681176E+0	-7.074795E+1
7.074095E+1	-2.360000E-5	-2.900000E-5	1.727875E+0	-7.074095E+1
7.073395E+1	-5.360000E-5	4.340000E-5	1.774574E+0	-7.073395E+1
7.072695E+1	-1.260000E-5	5.820000E-5	1.821274E+0	-7.072695E+1
7.071995E+1	2.900000E-5	9.600000E-6	1.867973E+0	-7.071995E+1
7.071295E+1	3.100000E-5	-2.800000E-6	1.914672E+0	-7.071295E+1
7.070595E+1	8.400000E-6	-1.900000E-5	1.961372E+0	-7.070595E+1
7.069895E+1	-3.320000E-5	-3.040000E-5	2.008071E+0	-7.069895E+1
7.069195E+1	4.280000E-5	-5.680000E-5	2.054770E+0	-7.069195E+1
7.068495E+1	3.600000E-6	-2.280000E-5	2.101470E+0	-7.068495E+1
7.067795E+1	2.860000E-5	-2.020000E-5	2.148169E+0	-7.067795E+1
7.067095E+1	-8.940000E-5	3.060000E-5	2.194868E+0	-7.067095E+1
7.066395E+1	2.120000E-5	3.760000E-5	2.241568E+0	-7.066395E+1
7.065695E+1	-1.660000E-5	2.380000E-5	2.288267E+0	-7.065695E+1
7.064995E+1	3.060000E-5	-7.800000E-6	2.334966E+0	-7.064995E+1
7.064295E+1	-5.960000E-5	6.200000E-6	2.381665E+0	-7.064295E+1
7.063595E+1	-7.360000E-5	2.580000E-5	2.428365E+0	-7.063595E+1
7.062895E+1	-1.680000E-5	-3.240000E-5	2.475064E+0	-7.062895E+1
7.062195E+1	-2.780000E-5	3.720000E-5	2.521764E+0	-7.062195E+1
7.061495E+1	-7.920000E-5	-2.840000E-5	2.568463E+0	-7.061495E+1
7.060795E+1	2.140000E-5	5.660000E-5	2.615162E+0	-7.060795E+1
7.060095E+1	-2.600000E-5	-2.000000E-6	2.661861E+0	-7.060095E+1
7.059395E+1	1.540000E-5	4.020000E-5	2.708561E+0	-7.059395E+1
7.058695E+1	-5.440000E-5	6.800000E-6	2.755260E+0	-7.058695E+1
7.057995E+1	-2.440000E-5	-6.860000E-5	2.801960E+0	-7.057995E+1
7.057295E+1	-3.260000E-5	7.200000E-6	2.848659E+0	-7.057295E+1
7.056595E+1	2.580000E-5	1.880000E-5	2.895358E+0	-7.056595E+1
7.055895E+1	3.900000E-5	2.400000E-5	2.942057E+0	-7.055895E+1
7.055195E+1	8.000000E-7	-1.000000E-6	2.988757E+0	-7.055195E+1
7.054495E+1	7.640000E-5	-2.460000E-5	3.035456E+0	-7.054495E+1
7.053795E+1	9.000000E-6	-5.160000E-5	3.082155E+0	-7.053795E+1
7.053095E+1	5.120000E-5	-3.160000E-5	3.128855E+0	-7.053095E+1
7.052395E+1	-3.760000E-5	-8.800000E-6	3.175554E+0	-7.052395E+1
7.051695E+1	1.260000E-5	-3.160000E-5	3.222253E+0	-7.051695E+1
7.050995E+1	4.860000E-5	1.080000E-5	3.268953E+0	-7.050995E+1
7.050295E+1	1.252000E-4	-2.740000E-5	3.315652E+0	-7.050295E+1
7.049595E+1	4.800000E-6	4.300000E-5	3.362351E+0	-7.049595E+1
7.048895E+1	-4.200000E-5	9.560000E-5	3.409051E+0	-7.048895E+1
7.048195E+1	-7.600000E-6	-6.180000E-5	3.455750E+0	-7.048195E+1
7.047495E+1	-1.108000E-4	3.600000E-6	3.502449E+0	-7.047495E+1
7.046795E+1	-7.800000E-6	4.980000E-5	3.549149E+0	-7.046795E+1
7.046095E+1	-2.340000E-5	-4.240000E-5	3.595848E+0	-7.046095E+1
7.045395E+1	3.620000E-5	-2.020000E-5	3.642547E+0	-7.045395E+1
7.044695E+1	-2.460000E-5	2.220000E-5	3.689247E+0	-7.044695E+1
7.043995E+1	1.540000E-5	7.220000E-5	3.735946E+0	-7.043995E+1
7.043295E+1	-6.200000E-5	5.740000E-5	3.782645E+0	-7.043295E+1
7.042595E+1	-4.000000E-6	-3.860000E-5	3.829345E+0	-7.042595E+1
7.041895E+1	2.820000E-5	-5.000000E-5	3.876044E+0	-7.041895E+1
7.041195E+1	2.180000E-5	-1.200000E-5	3.922743E+0	-7.041195E+1
7.040495E+1	-3.620000E-5	5.440000E-5	3.969443E+0	-7.040495E+1
7.039795E+1	4.040000E-5	2.140000E-5	4.016142E+0	-7.039795E+1
7.039095E+1	-6.600000E-6	-2.680000E-5	4.062841E+0	-7.039095E+1
7.038395E+1	2.200000E-5	3.520000E-5	4.109540E+0	-7.038395E+1
7.037695E+1	-3.800000E-6	3.180000E-5	4.156240E+0	-7.037695E+1
7.036995E+1	2.380000E-5	3.420000E-5	4.202939E+0	-7.036995E+1
7.036295E+1	-4.000000E-7	8.400000E-6	4.249639E+0	-7.036295E+1
7.035595E+1	5.000000E-6	-3.040000E-5	4.296338E+0	-7.035595E+1
7.034895E+1	-2.340000E-5	4.580000E-5	4.343037E+0	-7.034895E+1
7.034195E+1	-2.480000E-5	5.400000E-5	4.389737E+0	-7.034195E+1
7.033495E+1	4.080000E-5	-1.900000E-5	4.436436E+0	-7.033495E+1
7.032795E+1	-1.520000E-5	-4.520000E-5	4.483135E+0	-7.032795E+1
7.032095E+1	2.640000E-5	2.040000E-5	4.529835E+0	-7.032095E+1
7.031395E+1	-5.040000E-5	2.000000E-7	4.576534E+0	-7.031395E+1
7.030695E+1	2.400000E-6	-3.000000E-6	4.623233E+0	-7.030695E+1
7.029995E+1	-1.600000E-5	4.600000E-6	4.669932E+0	-7.029995E+1
7.029295E+1	-2.060000E-5	-1.260000E-5	4.716632E+0	-7.029295E+1
7.028595E+1	-7.840000E-5	2.000000E-7	4.763331E+0	-7.028595E+1
7.027895E+1	-7.720000E-5	-1.540000E-5	4.810030E+0	-7.027895E+1
7.027195E+1	-6.980000E-5	-1.280000E-5	4.856730E+0	-7.027195E+1
7.026495E+1	-5.420000E-5	-1.300000E-5	4.903429E+0	-7.026495E+1
7.025795E+1	-2.940000E-5	-4.000000E-6	4.950129E+0	-7.025795E+1
7.025095E+1	-1.560000E-5	-4.780000E-5	4.996828E+0	-7.025095E+1
7.024395E+1	-2.460000E-5	-5.640000E-5	5.043527E+0	-7.024395E+1
7.023695E+1	3.800000E-6	-2.080000E-5	5.090227E+0	-7.023695E+1
7.022995E+1	2.040000E-5	-9.200000E-6	5.136926E+0	-7.022995E+1
7.022295E+1	3.940000E-5	-1.060000E-5	5.183625E+0	-7.022295E+1
7.021595E+1	-6.800000E-6	-2.340000E-5	5.230324E+0	-7.021595E+1
7.020895E+1	1.340000E-5	-4.620000E-5	5.277024E+0	-7.020895E+1
7.020195E+1	2.700000E-5	4.800000E-5	5.323723E+0	-7.020195E+1
7.019495E+1	-8.000000E-5	-1.940000E-5	5.370422E+0	-7.019495E+1
7.018795E+1	-2.120000E-5	-4.660000E-5	5.417122E+0	-7.018795E+1
7.018095E+1	6.840000E-5	-5.040000E-5	5.463821E+0	-7.018095E+1
7.017395E+1	-4.400000E-6	-5.560000E-5	5.510520E+0	-7.017395E+1
